station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,route
40910,63rd-Dan Ryan,1/1/2026,"1,357",895,862.6,"37,285",Red
40990,69th,1/1/2026,"2,317.40","1,681.20","1,434.60","64,244",Red
40240,79th,1/1/2026,"3,203.50","2,215.40","1,917.20","87,936",Red
41430,87th,1/1/2026,"1,753.70","1,107.40",980,"47,265",Red
40450,95th/Dan Ryan,1/1/2026,"4,951.20","3,091.20","2,729.60","133,080",Red
41050,Linden,1/1/2026,431.9,235.8,189.6,"11,197",Purple
41250,Central-Evanston,1/1/2026,441.2,252.8,192.2,"11,491",Purple
40400,Noyes,1/1/2026,531.4,344,225.8,"14,008",Purple
40520,Foster,1/1/2026,392.8,318.8,232,"11,003",Purple
40050,Davis,1/1/2026,"1,721.20","1,185.80",914.2,"46,645",Purple
40690,Dempster,1/1/2026,423.8,347.4,283.8,"12,056",Purple
40270,Main,1/1/2026,578.3,431.6,315.6,"15,881",Purple
40840,South Boulevard,1/1/2026,380.1,196.6,152.2,"9,726",Purple
40140,Dempster-Skokie,1/1/2026,689.3,376.6,286.8,"17,792",Yellow
41680,Oakton-Skokie,1/1/2026,421.9,197.2,141,"10,551",Yellow
40890,O'Hare Airport,1/1/2026,"6,744.80","6,256.40","6,646.60","206,155",Blue
40820,Rosemont,1/1/2026,"2,968.60","1,881.40","1,472","79,107",Blue
40230,Cumberland,1/1/2026,"1,840.30",916.4,765.6,"47,056",Blue
40750,Harlem-O'Hare,1/1/2026,"1,373.20",632.2,548,"34,738",Blue
41280,Jefferson Park,1/1/2026,"3,955.40","2,330","1,938","104,404",Blue
41330,Montrose-O'Hare,1/1/2026,"1,419.10",720.4,647.2,"36,640",Blue
40550,Irving Park-O'Hare,1/1/2026,"2,332.90","1,428","1,195.60","62,108",Blue
41240,Addison-O'Hare,1/1/2026,"1,545.60",748.2,600.6,"39,202",Blue
40060,Belmont-O'Hare,1/1/2026,"3,054.30","1,845.40","1,500.40","80,870",Blue
41020,Logan Square,1/1/2026,"4,113.40","2,769.20","2,139.80","110,926",Blue
40570,California/Milwaukee,1/1/2026,"2,963","1,895","1,595","79,672",Blue
40670,Western/Milwaukee,1/1/2026,"3,057.80","1,786.80","1,460.60","80,451",Blue
40590,Damen/Milwaukee,1/1/2026,"3,442.10","2,817.40","2,364.20","98,193",Blue
40320,Division/Milwaukee,1/1/2026,"3,574.50","2,314","1,829.40","95,781",Blue
41410,Chicago/Milwaukee,1/1/2026,"1,757.30","1,059.20",928.6,"46,842",Blue
40490,Grand/Milwaukee,1/1/2026,"2,270.40","1,558","1,389.40","62,416",Blue
40370,Washington/Dearborn,1/1/2026,"6,823.50","3,865.60","3,237.80","178,810",Blue
40790,Monroe/Dearborn,1/1/2026,"3,343.60",890.4,781.4,"78,574",Blue
40070,Jackson/Dearborn,1/1/2026,"3,621.60","1,719.40","1,626.40","92,782",Blue
41340,LaSalle,1/1/2026,"1,589.30",738.4,574.8,"39,941",Blue
40430,Clinton-Forest Park,1/1/2026,"2,065.80",773.6,687.4,"50,687",Blue
40350,UIC-Halsted,1/1/2026,"3,672.40","1,080.40",904,"87,043",Blue
40470,Racine,1/1/2026,662.2,266.8,253.8,"16,509",Blue
40810,Medical Center,1/1/2026,"1,318.40",536.8,411,"32,426",Blue
40220,Western-Forest Park,1/1/2026,492,296,282.4,"13,223",Blue
40250,Kedzie-Homan-Forest Park,1/1/2026,706.9,459.2,428.8,"19,284",Blue
40920,Pulaski-Forest Park,1/1/2026,517.1,354,391.6,"14,587",Blue
40970,Cicero-Forest Park,1/1/2026,462.8,274.6,243,"12,306",Blue
40010,Austin-Forest Park,1/1/2026,589.4,240.8,211,"14,636",Blue
40180,Oak Park-Forest Park,1/1/2026,540.9,179.6,169.8,"13,105",Blue
40980,Harlem-Forest Park,1/1/2026,305.6,173.8,142.8,"8,001",Blue
40390,Forest Park,1/1/2026,955,447.6,417.2,"24,379",Blue
41030,Polk,1/1/2026,"2,137.30",501.2,344,"49,110",Pink
40830,18th,1/1/2026,807.4,658,428.2,"22,386",Pink
40210,Damen-Cermak,1/1/2026,964,558,438.6,"25,226",Pink
40740,Western-Cermak,1/1/2026,721.7,453.2,362.2,"19,233",Pink
40440,California-Cermak,1/1/2026,861,539.8,401,"22,785",Pink
41040,Kedzie-Cermak,1/1/2026,634.3,390.6,310.6,"16,826",Pink
40780,Central Park,1/1/2026,627,373.4,301,"16,540",Pink
40150,Pulaski-Cermak,1/1/2026,592.8,352.8,293.8,"15,682",Pink
40600,Kostner,1/1/2026,240.1,126.4,158.6,"6,467",Pink
40420,Cicero-Cermak,1/1/2026,615.8,442.8,356.4,"16,928",Pink
40580,54th/Cermak,1/1/2026,"1,319.30",835.4,651.6,"35,141",Pink
40020,Harlem-Lake,1/1/2026,"1,756.40","1,087.60",800.4,"46,324",Green
41350,Oak Park-Lake,1/1/2026,678.3,372,282,"17,514",Green
40610,Ridgeland,1/1/2026,689.2,263.2,199.8,"16,788",Green
41260,Austin-Lake,1/1/2026,776.1,453.4,316.2,"20,147",Green
40280,Central-Lake,1/1/2026,"1,020.90",642.4,483,"27,066",Green
40700,Laramie,1/1/2026,504,309.8,236.2,"13,314",Green
40480,Cicero-Lake,1/1/2026,639.2,385,364.4,"17,171",Green
40030,Pulaski-Lake,1/1/2026,737,474.4,391.8,"19,809",Green
41670,Conservatory,1/1/2026,433.8,371,326,"12,594",Green
41070,Kedzie-Lake,1/1/2026,599.5,358.2,297.6,"15,869",Green
41360,California-Lake,1/1/2026,645.8,314,263,"16,446",Green
41710,Damen-Lake,1/1/2026,864.3,620.4,512.4,"23,815",Green
40170,Ashland-Lake,1/1/2026,"1,520.50",833.6,617.2,"39,184","Green, Pink"
41510,Morgan-Lake,1/1/2026,"3,169.10","2,253.60","1,678.20","86,211",Green
41160,Clinton-Lake,1/1/2026,"2,574.70",977.4,769.4,"62,803","Green, Pink"
41690,Cermak-McCormick Place,1/1/2026,"1,114.80",913.2,724.4,"31,599",Green
41120,35-Bronzeville-IIT,1/1/2026,992.2,522,392.4,"25,409",Green
40300,Indiana,1/1/2026,387.5,222.2,180.2,"10,149",Green
41270,43rd,1/1/2026,556.9,301.2,280.8,"14,605",Green
41080,47th-South Elevated,1/1/2026,600,382.6,308.6,"16,056",Green
40130,51st,1/1/2026,534.4,313.8,277,"14,177",Green
40510,Garfield-South Elevated,1/1/2026,690,422,343.2,"18,315",Green
41140,King Drive,1/1/2026,284.5,186.2,166.2,"7,736",Green
40720,East 63rd-Cottage Grove,1/1/2026,638.1,385.2,341,"17,032",Green
40940,Halsted/63rd,1/1/2026,322,172.8,139.6,"8,324",Green
40290,Ashland/63rd,1/1/2026,599,371.4,349.4,"16,183",Green
41290,Kimball,1/1/2026,"2,121.50","1,469","1,233","58,062",Brown
41180,Kedzie-Brown,1/1/2026,"1,170.80",849.6,661.8,"32,143",Brown
40870,Francisco,1/1/2026,805.2,465.2,354.2,"21,006",Brown
41010,Rockwell,1/1/2026,948.8,530.2,385.6,"24,504",Brown
41480,Western-Brown,1/1/2026,"1,619.50","1,134.40",844.6,"43,904",Brown
40090,Damen-Brown,1/1/2026,"1,430",857.6,642.4,"37,531",Brown
41500,Montrose-Brown,1/1/2026,"1,333.90",894,674.4,"35,854",Brown
41460,Irving Park-Brown,1/1/2026,"1,554.30",898.8,712.8,"40,699",Brown
41440,Addison-Brown,1/1/2026,"1,209.90",642.2,531.2,"31,274",Brown
41310,Paulina,1/1/2026,"1,566.20",990.8,710.4,"41,396",Brown
40360,Southport,1/1/2026,"1,922","1,503.80","1,108.60","53,423",Brown
41210,Wellington,1/1/2026,"1,872.60",922.4,681,"47,342",Brown
40530,Diversey,1/1/2026,"3,232.40","1,816","1,336","83,640",Brown
40660,Armitage,1/1/2026,"2,752.40","1,777.20","1,272.80","73,051",Brown
40800,Sedgwick,1/1/2026,"2,216.60","1,300.20","1,051.60","58,308",Brown
40710,Chicago/Franklin,1/1/2026,"3,625","1,999","1,454.80","93,394",Brown
40460,Merchandise Mart,1/1/2026,"4,272.20","1,288.80",897.6,"100,648","Brown, Purple"
40930,Midway Airport,1/1/2026,"3,967.70","1,978","1,675","101,586",Orange
40960,Pulaski-Orange,1/1/2026,"2,694.90","1,040.40",818,"65,885",Orange
41150,Kedzie-Midway,1/1/2026,"1,870.10",955.4,714.6,"47,623",Orange
40310,Western-Orange,1/1/2026,"2,085",986,753.8,"52,484",Orange
40120,35th/Archer,1/1/2026,"1,487.80",703.8,512.4,"37,325",Orange
41060,Ashland-Orange,1/1/2026,994.6,502.4,367.4,"25,236",Orange
41130,Halsted-Orange,1/1/2026,"1,469.20",695.6,547.2,"37,068",Orange
40730,Washington/Wells,1/1/2026,"5,199.10",761,575,"115,861",Orange
40040,Quincy/Wells,1/1/2026,"4,823",912.2,806.2,"109,875",Orange
40160,LaSalle/Van Buren,1/1/2026,"1,884.70",441.2,319.4,"43,381",Orange
40850,Library,1/1/2026,"2,196.60","1,123",886.8,"56,177","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,1/1/2026,"4,039.70","1,735","1,441.80","100,717",Orange
41700,Washington/Wabash,1/1/2026,"8,002.80","4,444.60","3,334.80","206,956","Orange, Brown, Purple, Pink"
40260,State/Lake,1/1/2026,237.5,928.4,"1,269.40","15,976",Orange
40380,Clark/Lake,1/1/2026,"10,682.30","4,284.60","3,391.60","262,710","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,2/1/2026,"3,202.10","2,286.30","1,792.50","80,357","Red, Purple, Yellow"
41190,Jarvis,2/1/2026,"1,014.80",883.8,695.3,"26,611",Red
40100,Morse,2/1/2026,"2,622.60","2,151","1,677","67,764",Red
41300,Loyola,2/1/2026,"3,490.20","2,843.80","2,028.30","89,291",Red
40760,Granville,2/1/2026,"2,448.60","2,279.80","1,685","64,831",Red
40880,Thorndale,2/1/2026,"1,627.90","1,357.30","1,003","41,999",Red
41380,Bryn Mawr,2/1/2026,"2,484","2,047.50","1,609.50","64,308",Red
40340,Berwyn,2/1/2026,"1,709.20","1,456.30","1,122.50","44,499",Red
41200,Argyle,2/1/2026,"1,845.30","2,233.50","1,379.30","51,356",Red
40770,Lawrence,2/1/2026,"1,709.80","1,720.80","1,177.50","45,789",Red
40540,Wilson,2/1/2026,"4,546.90","3,206.80","2,418.50","113,438","Red, Purple"
40080,Sheridan,2/1/2026,"2,620.10","2,072.30","1,490.80","66,654",Red
41420,Addison-North Main,2/1/2026,"3,985.30","3,697.50","2,717.50","105,365",Red
41320,Belmont-North Main,2/1/2026,"7,082.20","5,936","4,387.30","182,936","Red, Purple, Brown"
41220,Fullerton,2/1/2026,"9,264","5,941","4,506.50","227,069","Red, Purple, Brown"
40650,North/Clybourn,2/1/2026,"3,031.70","2,972.30","2,307","81,751",Red
40630,Clark/Division,2/1/2026,"4,839.60","4,112.30","3,160","125,880",Red
41450,Chicago/State,2/1/2026,"7,331","6,226.80","4,689.30","190,284",Red
40330,Grand/State,2/1/2026,"5,024.50","6,241.80","4,431.30","143,182",Red
41660,Lake/State,2/1/2026,"9,249","7,421","5,186.50","235,409",Red
41090,Monroe/State,2/1/2026,"3,997.70","2,417.50","1,592","95,991",Red
40560,Jackson/State,2/1/2026,"4,735.80","2,081.80","1,559","109,279",Red
41490,Harrison,2/1/2026,"2,171.30","1,856.30","1,371.80","56,337",Red
41400,Roosevelt,2/1/2026,"6,269","5,701","4,035.30","164,324","Red, Orange, Green"
41000,Cermak-Chinatown,2/1/2026,"3,558.70","5,964.30","3,884","110,566",Red
40190,Sox-35th-Dan Ryan,2/1/2026,"2,421.40","1,539.30","1,211","59,429",Red
41230,47th-Dan Ryan,2/1/2026,"1,822.70","1,401.80","1,045.80","46,244",Red
41170,Garfield-Dan Ryan,2/1/2026,"1,997.70","1,658.50","1,169.30","51,264",Red
40910,63rd-Dan Ryan,2/1/2026,"1,530.30","1,091.50",995.5,"38,954",Red
40990,69th,2/1/2026,"2,525.20","1,904.50","1,467.50","63,991",Red
40240,79th,2/1/2026,"3,407.30","2,470.30","2,102.80","86,438",Red
41430,87th,2/1/2026,"1,908.80","1,293.80","1,046.30","47,536",Red
40450,95th/Dan Ryan,2/1/2026,"5,360.90","3,423.30","2,831","132,234",Red
41050,Linden,2/1/2026,460.2,238.5,184.8,"10,896",Purple
41250,Central-Evanston,2/1/2026,481.5,271.3,207.8,"11,545",Purple
40400,Noyes,2/1/2026,573.6,493.8,274.5,"14,545",Purple
40520,Foster,2/1/2026,435.1,440.3,275,"11,562",Purple
40050,Davis,2/1/2026,"1,907","1,496","1,037.80","48,274",Purple
40690,Dempster,2/1/2026,466.3,459.5,354,"12,580",Purple
40270,Main,2/1/2026,634.3,493.5,359.3,"16,097",Purple
40840,South Boulevard,2/1/2026,405,225.3,163,"9,653",Purple
40140,Dempster-Skokie,2/1/2026,760.2,419.5,322.8,"18,172",Yellow
41680,Oakton-Skokie,2/1/2026,476.2,211.8,193.8,"11,146",Yellow
40890,O'Hare Airport,2/1/2026,"7,135.60","6,095","6,711.80","193,939",Blue
40820,Rosemont,2/1/2026,"3,256","2,119.30","1,599.80","79,996",Blue
40230,Cumberland,2/1/2026,"2,058.10","1,019",765.8,"48,300",Blue
40750,Harlem-O'Hare,2/1/2026,"1,518.70",700.5,549,"35,371",Blue
41280,Jefferson Park,2/1/2026,"4,339.60","2,688.50","2,053","105,757",Blue
41330,Montrose-O'Hare,2/1/2026,"1,568.90",855.5,641.3,"37,364",Blue
40550,Irving Park-O'Hare,2/1/2026,"2,594.40","1,573.50","1,201.50","62,988",Blue
41240,Addison-O'Hare,2/1/2026,"1,779.10",868.5,671,"41,740",Blue
40060,Belmont-O'Hare,2/1/2026,"3,437","2,135","1,597.50","83,669",Blue
41020,Logan Square,2/1/2026,"4,563.80","3,186.50","2,230.80","112,944",Blue
40570,California/Milwaukee,2/1/2026,"3,282.50","2,257.50","1,573","80,972",Blue
40670,Western/Milwaukee,2/1/2026,"3,352.40","2,121.30","1,486.30","81,478",Blue
40590,Damen/Milwaukee,2/1/2026,"3,861.90","3,802","2,452","102,253",Blue
40320,Division/Milwaukee,2/1/2026,"3,924.80","2,714.50","1,858.80","96,789",Blue
41410,Chicago/Milwaukee,2/1/2026,"1,966.30","1,288.30",998.5,"48,472",Blue
40490,Grand/Milwaukee,2/1/2026,"2,444.90","1,772","1,403.30","61,598",Blue
40370,Washington/Dearborn,2/1/2026,"7,417.90","4,992.30","3,767.80","183,397",Blue
40790,Monroe/Dearborn,2/1/2026,"3,757.90","1,058.80",835,"82,732",Blue
40070,Jackson/Dearborn,2/1/2026,"4,244.30","2,096","1,448.30","99,063",Blue
41340,LaSalle,2/1/2026,"1,901.40",915.8,655.5,"44,313",Blue
40430,Clinton-Forest Park,2/1/2026,"2,121.10",840.3,747.5,"48,772",Blue
40350,UIC-Halsted,2/1/2026,"4,974.60","1,497","1,109","109,915",Blue
40470,Racine,2/1/2026,784.5,364.3,262,"18,194",Blue
40810,Medical Center,2/1/2026,"1,443.70",598.5,414,"32,923",Blue
40220,Western-Forest Park,2/1/2026,531.8,373,255.3,"13,149",Blue
40250,Kedzie-Homan-Forest Park,2/1/2026,752.2,510.8,428.8,"18,802",Blue
40920,Pulaski-Forest Park,2/1/2026,552.9,454.8,369.8,"14,356",Blue
40970,Cicero-Forest Park,2/1/2026,482,257.5,219.5,"11,547",Blue
40010,Austin-Forest Park,2/1/2026,661.7,270.8,211.8,"15,164",Blue
40180,Oak Park-Forest Park,2/1/2026,603.7,211.5,172.5,"13,610",Blue
40980,Harlem-Forest Park,2/1/2026,335.1,204.5,127.8,"8,030",Blue
40390,Forest Park,2/1/2026,"1,062.10",502.8,417.8,"24,924",Blue
41030,Polk,2/1/2026,"2,356.80",608.3,399.8,"51,168",Pink
40830,18th,2/1/2026,"1,236.10",946,703.5,"31,319",Pink
40210,Damen-Cermak,2/1/2026,"1,065.70",644.3,498,"25,883",Pink
40740,Western-Cermak,2/1/2026,786.9,524,370.5,"19,316",Pink
40440,California-Cermak,2/1/2026,924,618.5,481.8,"22,880",Pink
41040,Kedzie-Cermak,2/1/2026,704.9,432.8,347.5,"17,219",Pink
40780,Central Park,2/1/2026,705.7,412.5,309.8,"17,003",Pink
40150,Pulaski-Cermak,2/1/2026,642.2,397.5,310.5,"15,675",Pink
40600,Kostner,2/1/2026,253,127.5,130.3,"6,091",Pink
40420,Cicero-Cermak,2/1/2026,687.1,512,377.8,"17,301",Pink
40580,54th/Cermak,2/1/2026,"1,474.80",899.8,678,"35,807",Pink
40020,Harlem-Lake,2/1/2026,"2,021","1,333",885.5,"49,293",Green
41350,Oak Park-Lake,2/1/2026,715.3,410.8,266.3,"17,013",Green
40610,Ridgeland,2/1/2026,771.5,322.3,233,"17,651",Green
41260,Austin-Lake,2/1/2026,852.5,482.8,340.5,"20,343",Green
40280,Central-Lake,2/1/2026,"1,118.60",734.5,524.5,"27,408",Green
40700,Laramie,2/1/2026,551,344.5,267.3,"13,467",Green
40480,Cicero-Lake,2/1/2026,675.8,448.5,295,"16,490",Green
40030,Pulaski-Lake,2/1/2026,833,561,367.3,"20,373",Green
41670,Conservatory,2/1/2026,487.4,506.5,282.3,"12,902",Green
41070,Kedzie-Lake,2/1/2026,671.4,412,271,"16,160",Green
41360,California-Lake,2/1/2026,718.5,358.3,237.8,"16,753",Green
41710,Damen-Lake,2/1/2026,884.8,865.3,383.3,"22,689",Green
40170,Ashland-Lake,2/1/2026,"1,675.60","1,022.50",642.8,"40,172","Green, Pink"
41510,Morgan-Lake,2/1/2026,"3,392.20","2,753.30","1,913.50","86,510",Green
41160,Clinton-Lake,2/1/2026,"2,795.40","1,199.50",825.5,"64,007","Green, Pink"
41690,Cermak-McCormick Place,2/1/2026,"1,364.80","1,321.80",971.5,"36,469",Green
41120,35-Bronzeville-IIT,2/1/2026,"1,186.30",684,458.8,"28,297",Green
40300,Indiana,2/1/2026,431.7,268.5,188,"10,459",Green
41270,43rd,2/1/2026,619,339.8,300.8,"14,942",Green
41080,47th-South Elevated,2/1/2026,673.6,437,335.3,"16,560",Green
40130,51st,2/1/2026,571.5,372.3,281.5,"14,045",Green
40510,Garfield-South Elevated,2/1/2026,738.2,514.3,366,"18,285",Green
41140,King Drive,2/1/2026,296.2,218.3,177.5,"7,507",Green
40720,East 63rd-Cottage Grove,2/1/2026,709.5,515.3,363.5,"17,704",Green
40940,Halsted/63rd,2/1/2026,371.1,208.8,167.3,"8,926",Green
40290,Ashland/63rd,2/1/2026,648.7,423.8,384.5,"16,206",Green
41290,Kimball,2/1/2026,"2,300","1,710.30","1,316","58,104",Brown
41180,Kedzie-Brown,2/1/2026,"1,301.80",990.5,747.5,"32,988",Brown
40870,Francisco,2/1/2026,900.4,582.3,374.8,"21,836",Brown
41010,Rockwell,2/1/2026,"1,072",669.3,461.3,"25,962",Brown
41480,Western-Brown,2/1/2026,"1,665.60","1,227",816.8,"41,487",Brown
40090,Damen-Brown,2/1/2026,"1,574.90","1,079.30",740.5,"38,777",Brown
41500,Montrose-Brown,2/1/2026,"1,438.20","1,164",800.8,"36,622",Brown
41460,Irving Park-Brown,2/1/2026,"1,682.20","1,110.50",731.5,"41,011",Brown
41440,Addison-Brown,2/1/2026,"1,316.20",769.8,568,"31,675",Brown
41310,Paulina,2/1/2026,"1,668.40","1,121.80",721.5,"40,740",Brown
40360,Southport,2/1/2026,"2,080.50","1,842.30","1,187.50","53,729",Brown
41210,Wellington,2/1/2026,"2,010.30","1,085",677,"47,253",Brown
40530,Diversey,2/1/2026,"3,511","2,182.50","1,333.80","84,285",Brown
40660,Armitage,2/1/2026,"3,002.70","2,252.50","1,160.50","73,705",Brown
40800,Sedgwick,2/1/2026,"2,417.70","1,604",939.3,"58,526",Brown
40710,Chicago/Franklin,2/1/2026,"3,907.90","2,575.50","1,462.80","94,311",Brown
40460,Merchandise Mart,2/1/2026,"4,625.50","1,733.50",926.3,"103,148","Brown, Purple"
40930,Midway Airport,2/1/2026,"4,501.30","2,154.80","1,608.50","105,078",Orange
40960,Pulaski-Orange,2/1/2026,"3,134","1,296.50",911,"71,509",Orange
41150,Kedzie-Midway,2/1/2026,"2,192","1,140",787.3,"51,549",Orange
40310,Western-Orange,2/1/2026,"2,411.50","1,160.80",816.8,"56,140",Orange
40120,35th/Archer,2/1/2026,"1,686.40",851.3,573.8,"39,427",Orange
41060,Ashland-Orange,2/1/2026,"1,132",617.5,421,"26,793",Orange
41130,Halsted-Orange,2/1/2026,"1,771.50",823.3,614.3,"41,180",Orange
40730,Washington/Wells,2/1/2026,"5,481.90","1,001",648.5,"116,235",Orange
40040,Quincy/Wells,2/1/2026,"5,086.30","1,181.30",797,"109,639",Orange
40160,LaSalle/Van Buren,2/1/2026,"1,973.60",531.3,334.5,"42,934",Orange
40850,Library,2/1/2026,"2,596.70","1,483.30",960.3,"61,707","Orange, Brown, Pink, Purple"
40680,Adams/Wabash,2/1/2026,"4,844.30","2,293.80","1,444.50","111,838",Orange
41700,Washington/Wabash,2/1/2026,"9,093.80","5,931.50","4,125.30","222,102","Orange, Brown, Purple, Pink"
40260,State/Lake,2/1/2026,0,0,0,0,Orange
40380,Clark/Lake,2/1/2026,"11,423.50","5,392.30","3,953.50","265,853","Orange, Blue, Brown, Green, Purple, Pink"
40900,Howard,3/1/2026,"3,228.50","2,707.30","1,957.60","91,645","Red, Purple, Yellow"
41190,Jarvis,3/1/2026,994,"1,018.80",712,"29,502",Red
40100,Morse,3/1/2026,"2,574.50","2,411.50","1,707.80","74,823",Red
41300,Loyola,3/1/2026,"3,284.50","3,660.80","2,007.80","96,942",Red
40760,Granville,3/1/2026,"2,373.80","2,692.80","1,603.80","71,014",Red
40880,Thorndale,3/1/2026,"1,581.60","1,427.30","1,006.80","45,539",Red
41380,Bryn Mawr,3/1/2026,"2,459.10","2,280","1,689.60","71,668",Red
40340,Berwyn,3/1/2026,"1,712.20","1,704.80","1,167","50,323",Red
41200,Argyle,3/1/2026,"1,866.90","2,093.50","1,387.80","56,385",Red
40770,Lawrence,3/1/2026,"1,898.50","2,011.30","1,399.20","56,809",Red
40540,Wilson,3/1/2026,"4,412.30","3,588","2,431.20","123,578","Red, Purple"
40080,Sheridan,3/1/2026,"2,592.60","2,821.30","1,669.80","76,671",Red
41420,Addison-North Main,3/1/2026,"4,822.30","8,206.30","3,925.80","158,545",Red
41320,Belmont-North Main,3/1/2026,"7,154.60","8,837.80","4,899.60","217,250","Red, Purple, Brown"
41220,Fullerton,3/1/2026,"8,094.50","7,883.30","4,475","231,986","Red, Purple, Brown"
40650,North/Clybourn,3/1/2026,"3,057","2,868.50","1,788.60","87,671",Red
40630,Clark/Division,3/1/2026,"4,840.70","5,300","2,867.60","142,034",Red
41450,Chicago/State,3/1/2026,"7,422.60","6,417","4,097.80","209,455",Red
40330,Grand/State,3/1/2026,"5,872.90","10,817.30","4,693.40","195,940",Red
41660,Lake/State,3/1/2026,"9,679.90","10,626","4,813.20","279,527",Red
41090,Monroe/State,3/1/2026,"4,091.80","3,014","1,579.80","109,975",Red
40560,Jackson/State,3/1/2026,"4,379.60","3,411.80","1,917.80","119,588",Red
41490,Harrison,3/1/2026,"2,079.70","2,269","1,432.80","61,994",Red
41400,Roosevelt,3/1/2026,"6,711.50","7,449.30","4,772.60","201,314","Red, Orange, Green"
41000,Cermak-Chinatown,3/1/2026,"4,175","7,110","5,585.60","148,218",Red
40190,Sox-35th-Dan Ryan,3/1/2026,"2,412.20","1,897","1,293.40","67,124",Red
41230,47th-Dan Ryan,3/1/2026,"1,831.80","1,510.80","1,092.60","51,805",Red
41170,Garfield-Dan Ryan,3/1/2026,"2,090.40","1,822.50","1,291","59,733",Red
40910,63rd-Dan Ryan,3/1/2026,"1,605.30","1,178","1,043.20","45,245",Red
40990,69th,3/1/2026,"2,695.50","2,148.30","1,545","75,619",Red
40240,79th,3/1/2026,"3,293","2,579.80","1,977","92,651",Red
41430,87th,3/1/2026,"1,886.90","1,367.50","1,079.80","52,380",Red
40450,95th/Dan Ryan,3/1/2026,"5,379.10","3,682","2,910.60","147,621",Red
41050,Linden,3/1/2026,505.6,446.5,235.6,"14,087",Purple
41250,Central-Evanston,3/1/2026,497.3,287.3,204.4,"13,111",Purple
40400,Noyes,3/1/2026,525.1,539.5,283.4,"15,128",Purple
40520,Foster,3/1/2026,400.5,505.8,236.4,"12,016",Purple
40050,Davis,3/1/2026,"1,905.80","1,450.50","1,046","52,959",Purple
40690,Dempster,3/1/2026,472,486.5,335,"14,004",Purple
40270,Main,3/1/2026,632.7,621.5,354.6,"18,178",Purple
40840,South Boulevard,3/1/2026,398.6,290.8,200,"10,933",Purple
40140,Dempster-Skokie,3/1/2026,788.8,486,292.8,"20,762",Yellow
41680,Oakton-Skokie,3/1/2026,468.5,177,142.2,"11,727",Yellow
40890,O'Hare Airport,3/1/2026,"8,540.10","8,141.50","7,905.60","259,976",Blue
40820,Rosemont,3/1/2026,"3,418.50","3,077.50","1,940.60","97,220",Blue
40230,Cumberland,3/1/2026,"2,148.40","1,708.50",914,"58,669",Blue
40750,Harlem-O'Hare,3/1/2026,"1,495.90","1,123.80",626.8,"40,539",Blue
41280,Jefferson Park,3/1/2026,"4,283.50","3,240","2,196.80","118,180",Blue
41330,Montrose-O'Hare,3/1/2026,"1,554.90","1,089",677.4,"41,950",Blue
40550,Irving Park-O'Hare,3/1/2026,"2,610.30","2,082.30","1,329.40","72,403",Blue
41240,Addison-O'Hare,3/1/2026,"1,756.70","1,234",752,"47,344",Blue
40060,Belmont-O'Hare,3/1/2026,"3,482.40","2,633.80","1,714.80","95,721",Blue
41020,Logan Square,3/1/2026,"4,674.70","4,094.50","2,435.60","131,400",Blue
40570,California/Milwaukee,3/1/2026,"3,287.60","3,160.50","1,717.80","93,558",Blue
40670,Western/Milwaukee,3/1/2026,"3,304.90","2,860.80","1,667.60","92,489",Blue
40590,Damen/Milwaukee,3/1/2026,"4,120.30","4,973","2,840.20","124,739",Blue
40320,Division/Milwaukee,3/1/2026,"3,961.90","3,721","2,076.60","112,429",Blue
41410,Chicago/Milwaukee,3/1/2026,"1,969","1,737.30","1,065.40","55,593",Blue
40490,Grand/Milwaukee,3/1/2026,"2,541","2,637.50","1,622.20","74,563",Blue
40370,Washington/Dearborn,3/1/2026,"7,910","7,236.80","4,117.40","223,555",Blue
40790,Monroe/Dearborn,3/1/2026,"3,782.40","1,742.80","1,086","95,614",Blue
40070,Jackson/Dearborn,3/1/2026,"4,224.10","3,279.30","2,103.80","116,567",Blue
41340,LaSalle,3/1/2026,"1,782.90","1,179.80",806.4,"47,975",Blue
40430,Clinton-Forest Park,3/1/2026,"2,174","1,195.30",905.4,"57,135",Blue
40350,UIC-Halsted,3/1/2026,"4,115.60","1,869","1,165.40","103,847",Blue
40470,Racine,3/1/2026,700.8,513.5,288.4,"18,914",Blue
40810,Medical Center,3/1/2026,"1,448.20",659.3,519.8,"37,097",Blue
40220,Western-Forest Park,3/1/2026,532.6,465.5,292.8,"15,043",Blue
40250,Kedzie-Homan-Forest Park,3/1/2026,744,557.8,480.4,"21,000",Blue
40920,Pulaski-Forest Park,3/1/2026,557.8,473.8,373.4,"16,033",Blue
40970,Cicero-Forest Park,3/1/2026,519.8,349.5,254.4,"14,106",Blue
40010,Austin-Forest Park,3/1/2026,664.7,354.3,235.8,"17,220",Blue
40180,Oak Park-Forest Park,3/1/2026,597.6,369,195.2,"15,600",Blue
40980,Harlem-Forest Park,3/1/2026,340.9,251,142.4,"9,215",Blue
40390,Forest Park,3/1/2026,"1,064.90",717.3,477.2,"28,682",Blue
41030,Polk,3/1/2026,"2,263.60",812.5,435.8,"55,229",Pink
